window_id,filename,subject_id,action_code,label,head_drop,shoulder_drop,head_velocity_mean,head_velocity_max,torso_tilt_std,torso_tilt_range,lateral_sway_range,sway_direction_changes,min_hand_to_chest,hand_to_chest_drop,accel_slope,vertical_ratio,max_downward_vel,ending_tilt,tilt_net_change,knee_bend_min,elbow_angle_min,hand_dwell_frames,foot_sep_std,time_to_min_drop
7116,S012C001P025R002A008.skeleton,25,8,Normal Activity,0.0,0.014690829671633598,0.042333995453322434,0.16719650568317707,11.721248392968208,36.77242020696542,0.13140032184873227,14,0.4553814800734243,0.14769970475799848,-0.00217625882717074,0.6740351860142626,0.02952745120774103,5.5373382351782565,-35.05851076348628,0.8553579971908006,32.15880415293534,0,0.031660157716666144,0.0
7117,S012C002P025R002A008.skeleton,25,8,Normal Activity,0.765260109204409,0.48491661717805906,0.06551327116892093,0.24754740277608603,11.796117279916157,43.76188520396134,0.3209958297811534,9,0.5972063007061224,0.09724974222874372,0.0019532501656873455,1.0604990668623797,0.16375504843552968,45.61501955718477,26.910473364642325,1.0860935070471314,135.0209823698569,0,0.030459603032683674,0.8
7118,S012C002P025R002A008.skeleton,25,8,Normal Activity,0.22953984096726854,0.264941691107134,0.09921115442783214,0.36943742476702734,6.095745762788875,32.75027962508679,0.30424388716146555,16,0.48085505272000256,0.20174331749975666,0.003896226674458732,0.6616493645708655,0.16375504843552968,29.957440915425103,-13.38956104478833,0.7000039888284871,79.8359671179387,0,0.04057518286407303,0.3
7119,S012C002P025R002A008.skeleton,25,8,Normal Activity,0.12684354801793318,0.1509176699614614,0.08639978621522382,0.36943742476702734,12.964037947657053,39.944502440584515,0.33631834320287896,16,0.40841519194809117,0.24290929215738488,-0.0029870317870921144,0.7322408132231532,0.12949977551161873,15.444691117055436,-28.590199128072072,0.7000039888284871,66.62756596842038,0,0.024961456222534466,0.13333333333333333
7120,S012C002P025R002A008.skeleton,25,8,Normal Activity,0.0,0.014248694775125803,0.03335763338410895,0.07603748095055479,7.743300537313507,26.35961275988765,0.1495555172359228,15,0.40841519194809117,0.04768856757018314,-0.002041067733801599,0.808727742481162,0.033494343156970086,3.8198346176208426,-24.693759062865237,0.7327341607862955,66.62756596842038,0,0.058975636048349066,0.0
7121,S012C003P025R002A008.skeleton,25,8,Normal Activity,0.6640295061645208,0.30349599682222905,0.05414819550277941,0.13381548320260594,7.670116644022741,25.819783524022924,0.26360551313115005,14,0.31187559648318175,0.03209225791825465,0.0007412415025014679,1.1903797688342435,0.0740333686420026,55.69182785614608,25.819783524022924,0.5445109774337671,129.514779229261,0,0.06529451514077401,0.9333333333333333
7122,S012C003P025R002A008.skeleton,25,8,Normal Activity,0.1813532484778818,0.16225470511633078,0.060381344181249616,0.13381548320260594,3.616146268683521,12.020252906200511,0.13917098281120546,16,0.3316892331543408,0.005915234623504129,0.0005040915242441123,0.9684368289158838,0.0740333686420026,45.99097711728216,1.2120253567390549,0.2509362054278958,73.67658950865756,0,0.09230310114475461,0.5666666666666667
7123,S012C003P025R002A008.skeleton,25,8,Normal Activity,0.04261481756055818,0.06987907444134667,0.05415347239681866,0.14234674128302663,6.642882408487143,20.2807068783588,0.3816440237301818,12,0.3186655996668624,0.12078037179897161,-0.00038610032478283155,0.8020109110757703,0.06410286042388669,36.51849778838482,-15.351059030035671,0.2509362054278958,36.34636405516296,0,0.07714691163885813,0.06666666666666667
7124,S012C003P025R002A008.skeleton,25,8,Normal Activity,0.003420774953198702,0.02106631452570229,0.039672683157399406,0.14234674128302663,3.803558894116252,13.045295559031722,0.3249110679083568,14,0.3186655996668624,0.061431668813083984,-0.0016232205574809545,0.5246340178002922,0.04916017912150572,33.04721092529491,-9.980072587857897,0.29814989150105226,36.34636405516296,0,0.19575952469566646,0.13333333333333333
7125,S013C001P025R002A008.skeleton,25,8,Normal Activity,0.6390239800669978,0.2956992208689657,0.041316417881720774,0.3231076952250289,10.096975565379994,34.65472441829626,0.25223772882937234,7,0.5793788633157071,0.14371705933448797,0.005494518229649686,0.7967712803024,0.18302580946746327,47.163481853930925,34.48265006420454,1.2240108508319794,141.4848792494882,0,0.01568489195312771,0.9666666666666667
7126,S013C001P025R002A008.skeleton,25,8,Normal Activity,0.9652268163060957,0.5592796274925006,0.11222323239556059,0.32584700374861475,19.649248921559856,52.67057264340845,0.2481696164863327,10,0.4196372618492273,0.292112878054737,0.004853469708727624,1.0756767942174899,0.260698876367918,47.54710873120615,34.806126404542084,0.7620455043678412,71.54980817870853,0,0.019189341679961107,0.8666666666666667
7127,S013C001P025R002A008.skeleton,25,8,Normal Activity,0.19064754644935689,0.16798852176371604,0.10259374334351594,0.32584700374861475,15.40732021571536,44.8569136533056,0.30279493432322213,12,0.4196372618492273,0.43960052108845543,-0.003255510618203252,0.6612125211791885,0.260698876367918,20.554641316766915,-33.70691675498341,0.741232881648497,71.54980817870853,0,0.1407772008286931,0.36666666666666664
7128,S013C001P025R002A008.skeleton,25,8,Normal Activity,0.0,0.0,0.05776634781513794,0.2594889407719112,11.282341955367697,37.225649694227485,0.3577243879253687,11,0.48051382706585144,0.06152103556880584,-0.002130179432951813,0.6263777328120633,0.044678645507136294,9.475840145743884,-37.225649694227485,0.741232881648497,52.6911343203887,0,0.31754963159529886,0.0
7129,S013C001P025R002A008.skeleton,25,8,Normal Activity,0.0,0.002923330925999501,0.028151995030049014,0.1416305075363073,3.568324295292385,11.109366677614563,0.1259891920083709,13,0.6504869847249247,0.01855110258039172,-0.0025277325174297123,0.5027418369058905,0.028514688189506643,7.818869156494631,-10.52235930707986,0.9188850502456598,68.87071920436321,0,0.3684231004228288,0.0
7130,S013C002P025R002A008.skeleton,25,8,Normal Activity,0.4980046566983992,0.15553656462263366,0.03142578113839004,0.20788935188469942,7.296685753669913,23.674301138715144,0.08614520362446211,10,0.569048021759733,0.16892177148423093,0.003832794531173999,1.4270280391448356,0.15393103669493158,34.15165745839839,23.600278152489604,1.1040445381831512,144.09800851420613,0,0.0064300208815421455,0.9666666666666667
7131,S013C002P025R002A008.skeleton,25,8,Normal Activity,0.8650481551031104,0.5054640361286254,0.17986489698541916,1.1324410270743137,15.213550884292456,50.799294831052094,1.1037760398301224,9,0.4789963186078751,0.24609610082502614,0.016329129878945275,1.4488429223254653,0.340728647676275,42.11878700622632,31.417066334410293,0.7390071771976321,54.79440428570481,0,0.04500015868541185,0.5666666666666667
7132,S013C002P025R002A008.skeleton,25,8,Normal Activity,0.034280911134348835,0.03358576355546705,0.19854788493012077,1.1324410270743137,12.059866731409345,45.19159163597719,1.1037760398301224,13,0.4789963186078751,0.15657984213506643,-0.004797728943468335,1.4976256805112123,0.117938359127304,20.02877865502916,-39.25882455667032,0.7390071771976321,54.79440428570481,0,0.08714820464624318,0.06666666666666667
7133,S013C002P025R002A008.skeleton,25,8,Normal Activity,0.11968756352637477,0.0,0.08617013136371722,0.2960237362791516,9.629812162827234,31.323918939209122,0.4526996192384608,11,0.49683662989624994,0.0,-0.007177716727007199,0.9943526079283126,0.117938359127304,11.17032929038097,-31.323918939209122,0.8062632310357094,21.0990437648843,0,0.2345736289711197,0.13333333333333333
7134,S013C002P025R002A008.skeleton,25,8,Normal Activity,0.0,0.0,0.03291710520605446,0.12477601564642798,3.5482829200377317,11.941380185889047,0.17608727857374895,8,0.5630419196742981,0.0,-0.0017376734269334705,0.6286086818953701,0.011379979353215441,9.138632092696959,-10.087084001262955,0.8668125785459455,61.31512907398368,0,0.11242877963622225,0.0
7135,S013C003P025R002A008.skeleton,25,8,Normal Activity,0.3131232900869989,0.14611791184047607,0.03283119004050514,0.13609673311985201,4.460265051874548,15.745058376459923,0.47069558988193644,8,0.05602715087239646,0.15845322297705633,0.003283180973958548,0.35698082856002045,0.10640182722335045,42.29819410999109,14.644648334597068,1.4875692545387444,69.71277717858995,30,0.06551681664293901,0.8666666666666667
7136,S013C003P025R002A008.skeleton,25,8,Normal Activity,0.6245818758145774,0.27873396344920387,0.07083616345051337,0.2087232750988956,9.616833541373301,26.095226182373224,0.6924093155729285,5,0.053430599261131674,0.1552748654421546,0.0007248420932907678,0.7387175495762652,0.15396799553685359,44.01623754821773,16.32183596656022,0.8808228877029097,81.41290851481061,22,0.05937138523175675,0.9333333333333333
7137,S013C003P025R002A008.skeleton,25,8,Normal Activity,0.33324549437826634,0.11697276777349086,0.0717230219920667,0.2087232750988956,4.756336137010638,14.242450980727462,0.7887849925759856,5,0.053430599261131674,0.06528940504142522,-0.0018568188492719899,0.0805418616140417,0.15396799553685359,39.59142879807747,-4.049600152688498,0.8808228877029097,81.41290851481061,7,0.035014972646929717,0.43333333333333335
7138,S013C003P025R002A008.skeleton,25,8,Normal Activity,0.03195470956049373,0.04157525565896081,0.05091184551581686,0.2511034764770037,10.936340773923627,33.620570200358145,0.6454744979164598,4,0.3057318628497198,0.21617816591974975,-0.001561312405303412,0.5085617442027146,0.03195470956049373,16.696563181618245,-30.029510250494575,0.9474202508240729,76.45691278233252,0,0.05837954447750415,0.03333333333333333
7139,S013C003P025R002A008.skeleton,25,8,Normal Activity,0.002274762565101618,0.0,0.025248166178265693,0.2511034764770037,9.196421147145056,24.86033184708026,0.10584422324598716,14,0.3057318628497198,0.18184586838568417,-0.0021763926285123213,0.7665865016471374,0.012018090176985297,16.128942653693606,-23.479258535990283,0.6570787110790618,76.45691278233252,0,0.1308972148970199,0.03333333333333333
7140,S014C001P025R002A008.skeleton,25,8,Normal Activity,0.31845873144356274,0.1380766408348364,0.025971051291637987,0.08515039482305752,4.445753440002733,17.035100977246316,0.27963327645098834,3,0.5805347540604733,0.21227680388372716,0.002757389256660463,0.5997031164104939,0.05744994334066589,39.228056697153136,15.1108548399034,1.5601320838361126,138.8299763901054,0,0.007347622358274824,0.9666666666666667
7141,S014C001P025R002A008.skeleton,25,8,Normal Activity,0.85181971472401,0.42448507806989455,0.05988486808004528,0.23080610817515207,13.291947275128608,37.71226167888215,0.5583415273022567,5,0.526015418113626,0.2804104399613696,0.0023899869539060355,0.9022008671077182,0.1962283850226969,58.536155919268225,36.343200199361405,1.4059573623775006,28.922851554025,0,0.02508375304275198,0.8666666666666667
7142,S014C001P025R002A008.skeleton,25,8,Normal Activity,0.50987429174238,0.2556549198945282,0.07772098530406311,0.32868751899904375,5.18259492504718,18.601006376014908,0.47259192256947863,15,0.4485421039763927,0.1425334532885505,0.00047641228102710383,0.5452502163112193,0.1962283850226969,55.53987851115995,12.565966128678802,1.2972522181976935,40.12442908295481,0,0.05714277096385327,0.5
7143,S014C001P025R002A008.skeleton,25,8,Normal Activity,0.0,0.006397928071377512,0.07422321774622168,0.32868751899904375,6.348669118108643,20.304668840701183,0.2796486383457981,16,0.4485421039763927,0.2402667535019133,-0.0016287843693374056,1.3847671756460225,0.06527004427552785,42.3764789483457,-18.78078538828956,1.2972522181976935,40.12442908295481,0,0.09202033460288865,0.0
7144,S014C002P025R002A008.skeleton,25,8,Normal Activity,0.4766486154302466,0.2767682639142063,0.025669023311331175,0.24605711688245252,8.375342928247603,27.94567746215759,0.029966078577038573,15,0.7022741444564846,0.04505907090092054,0.0035856094544620084,0.9908442420175757,0.1403086410734118,48.278845872559444,27.28433073221283,1.2109650917215402,155.12838629323053,0,0.017135118539389753,0.9666666666666667
7145,S014C002P025R002A008.skeleton,25,8,Normal Activity,1.1777506859962115,0.7587444733468194,0.16006248692597588,0.9575083397440989,20.40133782511952,58.86151621518088,0.4984082137871919,14,0.5167177121327755,0.2226106332266765,0.0182517443654275,0.9486507316085674,0.34698734815762977,30.559344699673527,9.450122312992878,0.7108335108457775,164.962418797008,0,0.04015594886394175,0.8333333333333334
7146,S014C002P025R002A008.skeleton,25,8,Normal Activity,0.7222716559350074,0.47786234850021814,0.3505232881895571,1.4108054637029206,15.977412035277569,60.2137406460702,0.9826382926940143,14,0.25091027527241794,0.5117710692445405,0.00641823019671572,0.03429072667687825,0.41330185486410453,39.244409020919115,-10.062010845873715,0.3966121003677559,71.46018263880882,2,0.04847742501577134,0.3333333333333333
7147,S014C002P025R002A008.skeleton,25,8,Normal Activity,0.5100659310248645,0.4707046522549204,0.2438710707758765,1.4108054637029206,17.88367370679858,60.65819639496331,0.9630280485911031,14,0.25091027527241794,0.2663035826300748,-0.02783947912597122,1.0961152108760868,0.41330185486410453,3.8061004959766205,-21.801115708260106,0.3966121003677559,71.46018263880882,2,0.05222771540411634,0.2
7148,S014C003P025R002A008.skeleton,25,8,Normal Activity,0.0,0.014530809299798553,0.041669598777421296,0.10974986015126414,1.5418338994617369,5.420732171576951,0.11574185689007199,10,0.33331981972463387,0.34935014983752544,-0.0002660571148235358,1.1517234393806068,0.073246133168416,52.48272936955229,-4.4325728380354334,0.07185293528666535,109.99204770754572,0,0.22573124589821422,0.0
7149,S014C003P025R002A008.skeleton,25,8,Normal Activity,0.0,0.0,0.035259509891256674,0.10051567236886652,1.697672332782218,6.2279615608255625,0.1217808366007741,9,0.33331981972463387,0.48719428924333696,-0.0004424873283940215,0.8251074339357827,0.06801385987736275,57.040753666739604,-0.8627078743896348,0.05153217988752931,109.99204770754572,0,0.20868273778652743,0.0
7150,S014C003P025R002A008.skeleton,25,8,Normal Activity,0.07585231450631702,0.0946964273446601,0.04327586810036134,0.12294148494885877,2.088612153066935,7.918616899783814,0.15379967385551918,10,0.37281180090642974,0.23372516932010468,0.0008192903843750995,0.07705253155563421,0.06801385987736275,55.21919815983468,2.1477570978303646,0.05153217988752931,108.19196051685144,0,0.15922474250053292,0.9333333333333333
7151,S014C003P025R002A008.skeleton,25,8,Normal Activity,0.0033029244537950975,0.02552094968287455,0.06335174976653696,0.260693075678972,3.6918610887522916,13.41752998551599,0.22955123052633308,12,0.38656494321181417,0.13297097757726467,0.0025007886121625744,0.8749592928907172,0.05892221825643862,56.295734660694016,-1.5877137374922938,0.34700701353404895,114.12766798730156,0,0.2192399823314199,0.43333333333333335
7152,S015C001P025R002A008.skeleton,25,8,Normal Activity,0.4602779629660016,0.32624751929500206,0.08285132883024685,0.3449063081268638,5.849477499151031,25.30383786455606,0.789908497966455,15,0.9179878210211925,0.430524969498586,0.0033367082833426114,0.8146768666487295,0.19125541185139966,132.25150725048894,22.00018181024052,1.7980163085067118,105.54106041575719,0,0.12023562029427276,0.9333333333333333
7153,S015C001P025R002A008.skeleton,25,8,Normal Activity,0.5306774309489419,0.33641459853960876,0.6849086945620627,6.617307096702302,13.612028027105044,62.11155518085236,1.1172773024295026,13,0.7570556751819371,0.1609321458392554,0.0627719245506183,0.08003332886733946,0.45476395445866896,109.45382088362099,-9.00928413571421,1.6910106327200243,28.24663238810521,0,1.6950978007067148,0.6333333333333333
7154,S015C001P025R002A008.skeleton,25,8,Normal Activity,0.27010681799509145,0.16693532224637142,0.7096533097421583,6.617307096702302,16.182209431304738,62.11155518085236,1.0472871582870902,12,0.7570556751819371,0.5404884013712872,-0.059227325559378666,0.09494933383817408,0.45476395445866896,101.43056087218925,-28.815539622287858,1.367067534693032,28.24663238810521,0,1.7056034104788318,0.13333333333333333
7155,S015C002P025R002A008.skeleton,25,8,Normal Activity,0.4507343069416826,0.24011003696399946,0.023991267466456117,0.17974382257496987,6.904152081214276,26.870323621405912,0.04072848793624033,6,0.5923184799172233,0.016607099479098775,0.003449429153466969,0.9753267417084655,0.13441121241170007,44.965021434578084,26.34347004995862,1.0922078562991933,163.4661745892645,0,0.012843152154561208,0.9666666666666667
7156,S015C002P025R002A008.skeleton,25,8,Normal Activity,0.9316841533956379,0.578714728569412,0.2402152989397244,1.2963870351295417,15.819793571828578,50.04264559804902,0.7803880242608643,14,0.4239242931061723,0.2085082480829985,0.029026148026229114,1.445974727611214,0.3702663419854065,67.66889773603376,49.52284590322135,0.4847740101201036,110.96259953520345,0,0.024741482686583282,0.9666666666666667
7157,S015C002P025R002A008.skeleton,25,8,Normal Activity,0.36356292785055905,0.26648954907442535,0.2620663120943428,1.2963870351295417,16.828283070624224,58.877891199090364,0.7803880242608643,19,0.4239242931061723,0.14987198499926768,-0.011632225732327165,0.5742819846661598,0.3702663419854065,9.31080623177106,-41.04333178932389,0.4847740101201036,110.96259953520345,0,0.03978663775454598,0.4666666666666667
7158,S015C003P025R002A008.skeleton,25,8,Normal Activity,0.0,0.0011011727194411014,0.020409749409230068,0.11652680421863443,1.4571028842477252,6.477493319180752,0.043884232295300696,16,0.6263004023851227,0.0,-0.001175461173876133,4.477282912327933,0.061129026943923526,70.25349274633781,-2.9639642839702276,1.2601132027297295,90.44814925628938,0,0.1408596601378721,0.0
7159,S015C003P025R002A008.skeleton,25,8,Normal Activity,0.04359316538299096,0.018000061889318575,0.01158309210913861,0.05094813018778501,0.5343058044849427,2.5692838619187057,0.040861757467260174,18,0.6317844110212406,0.0728808646905702,3.368949831542224e-05,9.227256144838005,0.021249503539018444,69.81943318910409,0.482185592752586,1.2379852017327126,129.88959659518954,0,0.145931757782946,0.5666666666666667
7160,S015C003P025R002A008.skeleton,25,8,Normal Activity,0.021296795420750136,0.029353163683462524,0.014503518591088713,0.05094813018778501,0.7906364007596789,3.1713834697797694,0.040861757467260174,17,0.6317844110212406,0.12369090673202066,-0.0001275074890698036,1.028315179458153,0.02101009770171136,69.32981699413605,0.08033708666391703,1.2379852017327126,129.88959659518954,0,0.14253238292038894,0.06666666666666667
7161,S016C001P025R002A008.skeleton,25,8,Normal Activity,0.2877044823731525,0.06516876211202438,0.01830849863061537,0.13539662415193549,1.9325713949969112,7.4520495080715,0.18097019869547812,9,0.5151787794099083,0.1683970836109201,0.0024980488065389473,0.9615462936333072,0.09277221939966385,37.09252401215725,6.72851741143764,1.301201074955377,145.7184649142213,0,0.016007298351196825,0.9666666666666667
7162,S016C001P025R002A008.skeleton,25,8,Normal Activity,0.5774727647966151,0.3445888597318695,0.0648138722110324,0.20326845985404404,9.968783555645972,28.66866052807982,0.3319774498450351,12,0.37202895200988106,0.310726762691411,0.004556943738479576,1.9079510345277506,0.1256829932894381,58.37474922837638,28.608875711534942,0.9350656408043755,103.82558765540533,0,0.04355067542853282,0.8333333333333334
7163,S016C002P025R002A008.skeleton,25,8,Normal Activity,0.44011785827214,0.1005856972149457,0.020635755104000383,0.19368130772956776,2.5085140925103437,10.638788941581424,0.058829152322340324,15,0.7313961948679579,0.15979961628234662,0.003109196968926269,5.28971129159391,0.17184680406610575,39.86064818074455,10.10977218474023,1.4611184606847467,152.73914826155922,0,0.04157443586892885,0.9666666666666667
7164,S016C002P025R002A008.skeleton,25,8,Normal Activity,1.1341140404684482,0.7204205373769318,0.15276833282486468,0.8472461423602589,14.663336087696013,52.0224192650884,0.8119914574824443,16,0.4038613916567871,0.48251132771504773,0.015891563605346895,2.389377658277747,0.35981432070298064,69.55705176901168,40.32424817100362,1.0104131214727097,152.8764025683432,0,0.13121851845341678,0.9
7165,S016C002P025R002A008.skeleton,25,8,Normal Activity,0.6629163390905944,0.6030426944243035,0.25224575016980955,0.8472461423602589,13.542064254346156,57.030614100432146,1.0010189490796155,16,0.4038613916567871,0.29347024151167983,-0.0004555589270912985,1.4868878839679525,0.35981432070298064,34.025726240939775,-6.9257630155693946,0.6398163932983132,152.8764025683432,0,0.15487251386505027,0.4
7166,S016C003P025R002A008.skeleton,25,8,Normal Activity,0.23838778337165212,0.06646763908862585,0.03198048303315189,0.12762469570696455,2.074617414720177,8.071082060726365,0.23157898847781044,13,0.07126423629032007,0.22134446288033194,0.002684940214432206,0.7633926700875573,0.07508301809863815,38.31748135194476,6.644070675808933,1.1805717713613653,76.74101648352848,30,0.05089653569167598,0.9666666666666667
7167,S016C003P025R002A008.skeleton,25,8,Normal Activity,0.37972111442295875,0.19557804955343927,0.06509610109553468,0.22668414515331564,5.6995223722009545,17.818446025354778,0.45510885742199886,18,0.07126423629032007,0.13427267818247052,0.00222089860076156,0.6120740420568178,0.08483968579928947,46.81199245827344,16.565593167055045,0.8113947815537866,76.74101648352848,30,0.07359264157999694,0.8
7168,S007C001P026R001A008.skeleton,26,8,Normal Activity,0.35807435670404586,0.143324981791894,0.07270633894215471,0.597569389916535,6.051282282900429,27.512874715653385,0.23543995556890054,8,0.5377663383041679,0.11209758961539962,0.007546077158096629,1.1786345585042384,0.1985307453849503,12.493662133549787,8.710646119608285,1.1093700446895145,144.19600491579695,0,0.11654285745591948,0.8333333333333334
7169,S007C001P026R001A008.skeleton,26,8,Normal Activity,0.3322922721108825,0.260986988453927,0.13687491825480624,0.597569389916535,12.308963412450069,37.8985604686079,0.6806896035247042,9,0.5377663383041679,0.02001327387103835,0.0005827791946717316,0.21053795141952578,0.1985307453849503,33.834338325731835,28.00372781035944,1.1093700446895145,144.19600491579695,0,0.15571226190625076,0.3333333333333333
7170,S007C001P026R001A008.skeleton,26,8,Normal Activity,0.06186421353090932,0.25595930093967934,0.11401850888448599,0.474820661742661,7.630342739202345,34.59985368544888,0.5302350613509679,9,0.5351421719684911,0.15925310182374663,-0.003391028581289441,0.3295651929533907,0.169334383805122,18.7209863736515,10.530093659012277,0.9886203409291491,85.31988597884262,0,0.06960012494348784,0.03333333333333333
7171,S007C001P026R001A008.skeleton,26,8,Normal Activity,0.021774869524481266,0.0,0.07187170955085802,0.220546329908305,9.833130475845971,27.792358036273278,0.46959801466715473,14,0.5351421719684911,0.1958532348642018,-0.001774921250085585,0.23303006302703022,0.169334383805122,6.284551995325125,-27.385234338533017,0.9886203409291491,85.31988597884262,0,0.023552399682551257,0.16666666666666666
7172,S007C003P026R001A008.skeleton,26,8,Normal Activity,0.13991244446813078,0.021097076423977623,0.021677792682723428,0.06170373612277363,2.9276460201322876,11.552395437981431,0.1225420014688379,6,0.6060021571071383,0.02216303947632947,0.0020819128309935457,0.21897878601062742,0.033122485884305775,11.915029114340388,10.199798805542033,1.3482853792927758,165.40623488668643,0,0.1196554007492185,0.9
7173,S007C003P026R001A008.skeleton,26,8,Normal Activity,0.48646875429747505,0.21841622619103784,0.04759568787080444,0.1385677140795851,12.758862275380721,38.25149379943241,0.1617114283458548,10,0.6060021571071383,0.01050338004586926,0.0010678218886674897,0.49767161203381344,0.09389175977391728,38.61412747579137,37.42005373457633,1.1644908658542774,165.40623488668643,0,0.09546955643651395,0.9666666666666667
7174,S007C003P026R001A008.skeleton,26,8,Normal Activity,0.3547701812234154,0.2125705036749842,0.057151608422055786,0.16280610363144493,7.613540154579762,27.430580487167592,0.16124612586506298,15,0.5539257054506582,0.14184948124031038,-8.98624477999256e-05,0.18650628998588908,0.09389175977391728,22.94202536789686,10.024141200424413,1.0855887872517518,99.38847582243213,0,0.024610933358294822,0.4666666666666667
7175,S007C003P026R001A008.skeleton,26,8,Normal Activity,0.0446729727023496,0.01274458703505299,0.04945751013459759,0.16280610363144493,12.878815723802576,39.31382823129495,0.13719731656121623,16,0.5539257054506582,0.09032914410189796,-0.001127907950539031,0.44762322623673323,0.024377340747266274,1.034636423345091,-38.17251953760442,1.0855887872517518,99.38847582243213,0,0.027033744854778063,0.06666666666666667
7176,S007C001P026R002A008.skeleton,26,8,Normal Activity,0.46572840117673997,0.15771930332141815,0.05681662438446964,0.1572368267278645,11.8584215739093,31.96908334346436,0.28376435184866305,6,0.33115799464379647,0.3615596106983575,0.0021858663790315686,0.5074541941607803,0.11796953558187817,30.356356897248236,24.61245520554241,0.9632087422413556,116.03808050207181,0,0.07149077036569584,0.9333333333333333
7177,S007C001P026R002A008.skeleton,26,8,Normal Activity,0.38712412086888537,0.14496417346630974,0.06607085464213756,0.17701256418487143,5.622393827822855,22.32880084949835,0.3076550533454867,12,0.33115799464379647,0.3794686447280935,-0.0007202956859778223,0.17241260351415005,0.11796953558187817,26.864859216296313,16.045550198003284,0.9551574965259413,116.03808050207181,0,0.07209554306304194,0.5666666666666667
7178,S007C001P026R002A008.skeleton,26,8,Normal Activity,0.021094709991769323,0.004288515496088441,0.06363114022919442,0.2130398732454123,9.81535870088261,27.138767291140226,0.3830417931613459,6,0.38867162732327437,0.0,0.0006247420029893038,0.4404925946557483,0.1277892370866116,7.056020215518627,-24.70870730358397,0.9551574965259413,122.91868954787113,0,0.04773186042111965,0.06666666666666667
7179,S007C001P026R002A008.skeleton,26,8,Normal Activity,0.0,0.0,0.04995284405527058,0.2130398732454123,4.686931194242039,21.2628069191709,0.4130697706070347,7,0.46358331984103457,0.07212154825574263,-0.0032215534655589003,0.15080384718869655,0.1277892370866116,12.006234395164585,-14.346259821485615,1.0441852698508092,91.03077359953933,0,0.03890277392389973,0.0
7180,S007C002P026R002A008.skeleton,26,8,Normal Activity,0.4460246662763385,0.1313122937391339,0.06465006241014978,0.2380968934123269,11.006512830555168,29.869980085627322,0.15670529844527978,13,0.5451955208886519,0.0651441941736608,0.0031353651321196193,0.342121171366233,0.18432866357066846,29.889222955328922,22.900264197612973,0.9657919280381327,147.8426728341869,0,0.058168084239877745,0.9
7181,S007C002P026R002A008.skeleton,26,8,Normal Activity,0.40680997408576625,0.13834496858379886,0.07303397906401463,0.2380968934123269,6.483263208055664,22.956894835027132,0.24760800833824587,11,0.49545767577245153,0.21368153090237713,-0.0008020217375072421,0.19095387855176288,0.18432866357066846,19.434623004855435,10.572380249043121,0.9657919280381327,142.90466438238667,0,0.03373863028058665,0.7666666666666667
7182,S007C002P026R002A008.skeleton,26,8,Normal Activity,0.11659494178274143,0.008605764991583609,0.05529068174709049,0.19910974698069708,10.974341745788914,28.24507633418778,0.12452393229067439,10,0.3986819869337935,0.09677568883865806,-0.0001112762857612302,0.4573951328546757,0.04817179450079245,6.321587445577927,-24.54967188422872,1.010816710822047,22.418393197415064,0,0.018982608050847716,0.26666666666666666
7183,S007C002P026R002A008.skeleton,26,8,Normal Activity,0.0,0.0,0.031538297636488716,0.07747040344378382,3.667446082325349,14.841592748959021,0.09746743516596951,10,0.3986819869337935,0.31449096412598593,-0.0024493997457652327,0.3171129091805118,0.017914869035352998,8.88351026666747,-9.53214373894322,1.0590525946143479,22.418393197415064,0,0.017846488781536517,0.0
7184,S007C003P026R002A008.skeleton,26,8,Normal Activity,0.47922066445990397,0.22795412167143325,0.05638732192049605,0.14158098243932857,14.447136172186623,37.753232677863096,0.590484783279568,4,0.3201448860027523,0.3590690744398915,0.0010040821199990128,0.5343550590793751,0.12874758750488868,39.478594133113106,37.72772133863763,1.1489217645366687,143.57997318790189,0,0.04425514655232104,0.8666666666666667
7185,S007C003P026R002A008.skeleton,26,8,Normal Activity,0.5165277837977442,0.44136564611662,0.06825069317862444,0.14158098243932857,10.072468021883267,42.215402795086675,0.5492434061310607,11,0.2926542170690563,0.027490668933696005,0.00034837158912421034,0.9202456906659829,0.0904004367176725,58.312064270058215,41.62754117904339,1.134729773944937,77.72820735097763,1,0.10610530332724663,0.9333333333333333
7186,S007C003P026R002A008.skeleton,26,8,Normal Activity,0.24463481456663994,0.3258038318882283,0.06194823259293975,0.12504496436550358,8.755804489373583,25.073899380569216,0.23509315162843936,14,0.2926542170690563,0.22355888722152345,-0.0006309729489010189,1.0008937869078216,0.10370682043300328,55.46492486031176,14.014394739637531,0.882812559539175,77.72820735097763,2,0.5448029678311596,0.5
7187,S007C003P026R002A008.skeleton,26,8,Normal Activity,0.0,0.04101481176458682,0.04677972441326076,0.41482115005141984,12.802158554187464,31.46171743930114,0.5673247450735196,12,0.2952298622975521,0.08471635750334977,-0.001671049508150491,1.0511077768212551,0.039990661087938695,35.59231766979332,-26.714380486527702,0.559026346927624,74.43080393128025,1,0.3567882946382372,0.0
7188,S007C001P027R001A008.skeleton,27,8,Normal Activity,0.4881592363396807,0.10222834368517053,0.05591764368869928,0.2796123506221125,7.118540462104717,26.421114757603842,0.2066682035550138,8,0.45906671988797715,0.07574492872889654,0.0061215851837519005,0.5865992591653658,0.09796879025885974,25.59798141963929,17.420769109059336,1.0395996684383124,124.56071080913321,0,0.016809713262915627,0.9
